text	label
ସେଠାରେ ଠିଅା ହୋଇଥିବାବେେଳ ହଠାତ୍‍ ତାଙ୍କ ଉପରକୁ ଦୁଇ ରାଉଣ୍ଡ ଗୁଳିଚଳାଯାଇଥିଲା	-1
ଗତ ଦୁଇବର୍ଷ ମଧ୍ୟରେ ଏହି ଦୁଇ ପଡ଼ୋଶୀଙ୍କ ମଧ୍ୟରେ ନିୟମିତ ଦିନିକିଅା ମ୍ୟାଚ୍‍ ଖେଳା ଯାଇଥିଲେ ବି ଶନିବାରର ଫାଇନାଲ ପ୍ରତି କ୍ରିକେଟ୍‍ପେ୍ରୀଙ୍କ ଉତ୍ସାହ କମ୍‍ ହୋଇନାହିଁ	1
ୈରନା ୪୯ ରନ କରି ଅପରାଜିତ ଥିଲେ	1
୨ନିପ୍ରଭୁବନେଶ୍ୱର ମହାନଗର ନିଗମ ପକ୍ଷରୁ ବିିଭିନ୍ନ ସମୟରେ ୱାର୍ଡ଼ ଉନ୍ନୟନ କାର୍ଯ୍ୟରେ ବ୍ୟାପକ ପଦକେ୍ଷପ ନିଅାଯାଉଥିବା କୁହାଯାଉଛି	-1
ଚେନ୍ନଇ ପକ୍ଷରୁ ଅଶ୍ୱିନ ୨ଟି ୱିକେଟ ଅକ୍ତିଅାର କରିଥିବାବେେଳ ଅାଶିଷ ନେେହରା ଓ ଡ୍ୱୟେନ ସ୍ମିଥ୍‍ଙ୍କୁ ଗୋଟିଏ ଲେଖାଏଁ ୱିକେଟ ମିଳିଥିଲା	0
ମିଥ୍ୟା ସତ୍ୟପାଠ ଦାଖଲ କରିଥିବା ଏହି ଦୁଇ ଜଣ ବିଧାୟକ ହେଉଛନ୍ତି ସ୍ୱାଧୀନ ବିଧାୟକ	0
ଚୀନ୍‍ ମନା କରିବା ସତେ୍ତ୍ୱ ଦଲାଇ ଲାମାଙ୍କୁ କାହିଁକି ଓବାମା ସାକ୍ଷାତ କଲେ ତାହାର ସନେ୍ତାଷଜନକ ଉତ୍ତର ହଣ୍ଟଙ୍କଠାରୁ ଲୋଡିଛି କମୁ୍ୟନିଷ୍ଟ ପ୍ରଶାସନ	-1
ପାକିସ୍ତାନ ସଂଖ୍ୟାଲଘୁ ପରିଷଦ ଅଧ୍ୟକ୍ଷ ସଦ୍ର୍ଧାର ବିଷନ୍‍ ସିଂହ ଓ ପାକିସ୍ତାନ ଗୁରୁଦ୍ୱାରା ପ୍ରବନ୍ଧକ କମିଟି ମୁଖ୍ୟ ସଦ୍ର୍ଧାର ଶାମ ସିଂ କହିଛନ୍ତି ଯେ ପାକିସ୍ତାନର ଉତ୍ତରପଶ୍ଚିମ ସୀମାନ୍ତ ପ୍ରାଦେଶିକ ସରକାର ତାଲିବାନ ସହିତ ଅାଲୋଚନା କରନ୍ତୁ	0
କଳିଙ୍ଗସେନାର ଧମକରେ କ୍ରୀଡ଼ାପେ୍ରମୀ ବିଭ୍ରାନ୍ତ ନହେବାରୁ ଶତପଥୀ ଅାହ୍ୱାନ ଜଣାଇ କଟକରେ ଅାଇପିଏଲ୍‍ ମ୍ୟାଚ୍‍ ଶାନ୍ତିଶୃଙ୍ଖଳା ଓ କଡ଼ା ନିରାପତ୍ତାବଳୟ ମଧ୍ୟରେ ଅାୟୋଜିତ ହେବ ବୋଲି କହିଛନ୍ତି	0
ଶିଶୁଭବନ ଛକଠାରୁ ମାଷ୍ଟରକ୍ୟାଣ୍ଟିନ ପର୍ଯ୍ୟନ୍ତ ରାସ୍ତାର ସମ୍ପ୍ରସାରଣ ଓ ଭୂତଳ ରାସ୍ତା ପାଇଁ ଯେଉଁ ଟେଣ୍ଡର ଡକାଯାଇଥିଲା ଚଳିତ ବର୍ଷ ସେ ବାବଦରେ ଅାର୍ଥିକ ଅନୁଦାନର ବ୍ୟବସ୍ଥା କରାଯାଇ ନଥିବାରୁ ଏହି ଟେଣ୍ଡର ବାତିଲ କରାଯାଇଛି ବୋଲି ଭୁବନେଶ୍ୱର ରାସ୍ତା ଓ ଗୃହ ବିଭାଜନ ନଂ୨ର ଲୋକସମ୍ପର୍କ ଅଧିକାରୀଙ୍କଠାରୁ ମିଳିଥିବା ତଥ୍ୟରୁ ଜଣ	0
କୋଲକାତା ତା୧୯ା୨ ଏଜେନ୍ସି ଇଡେନ ଗାର୍ଡେନରେ ଦକ୍ଷିଣ ଅାଫ୍ରିକାକୁ ଇନିଂସ ଓ ୫୭ରନରେ ପରାସ୍ତ କରିବା ପରେ ଟିମ୍‍ ଇଣ୍ଡିଅା ଅଧିନାୟକ ମହେନ୍ଦ୍ର ସିଂହ ଧୋନି ନିଜର କ୍ରିକେଟ ସରଞ୍ଜାମ ଓ ବଲ ଗୋଟିଏ ପିଲାକୁ ଦାନ କରିଥିଲେ	0
ଚେନ୍ନଇ ପକ୍ଷରୁ ଅାଲବି ମର୍କେଲ ୩ଟି ୱିକେଟ ଅକ୍ତିଅାର କରିଥିବାବେେଳ ମୋହିତ ଶର୍ମା ଅଶ୍ୱିନ ଓ ବ୍ରାଭୋଙ୍କୁ ୨ଟି ଲେଖାଏଁ ୱିକେଟ ମିଳିଥିଲା	0
ତେେବ ଫେବୃୟାରୀ ୨୭ରେ ଅହମ୍ମଦାବାଦରେ ହେବାକୁ ଥିବା ତୃତୀୟ ମ୍ୟାଚ୍‍ରେ ଜାହିରଙ୍କ ଖେଳିବାର ସମ୍ଭାବନା ରହିଛି	1
ବିଚାରପତି ଚିତ୍ତରଞ୍ଜନ ଦାଶ ୨୦ ହଜାର ଟଙ୍କା ଅମାନତ ସହ ୨ଜଣ ଜାମିନଦାରଙ୍କ ବଦଳରେ ସେ ଛାଡ ପାଇବେ ବୋଲି ତାଙ୍କ ଅାଦେଶରେ ସ୍ପଷ୍ଟ କରିଛନ୍ତି	0
ଚଳିତ ଟୁଣ୍ର୍ଣାମେଣ୍ଟରେ ଉତ୍‍ଥାନ ପତନ ଦେଇ ଭାରତ ଫାଇନାଲରେ ପ୍ରବେଶ କରିଥିବା ସତେ୍ତ୍ୱ ଏହାକୁ କୌଣସି ପରିସ୍ଥିତିରେ ଦୁର୍ବଳ ଦଳ ବିବେଚନା କରିବା ଅନୁଚିତ ବୋଲି ଶ୍ରୀଲଙ୍କା ଅଧିନାୟକ କୁମାର ସାଙ୍ଗାକାରା କହିଛନ୍ତି	-1
ଦୁହେଁ ୧୮୭ ପଏଣ୍ଟ ହାସଲ କରିଥିବା ବେେଳ ଅଷେ୍ଟ୍ରଲିଅାର ଯୋଡ଼ି ରୌପ୍ୟ ଓ ବ୍ରିଟିଶ୍‍ ଯୋଡ଼ିଙ୍କୁ ବେ୍ରାଞ୍ଜ୍‍ ପଦକ ମିଳିଛି	0
ଏହି ଘଟଣା ପରେ ବନ୍ଦର କତ୍ର୍ତୃପକ୍ଷଙ୍କ ପକ୍ଷରୁ ୭ଜଣଙ୍କ ନାମରେ ଅାର୍ଜିପଲ୍ଲୀ ଥାନାରେ ଏତଲା ଦିଅାଯାଇଥିଲା	-1
୨୦୦୭ମସିହାରେ ନିଖୋଜ ଶିଶୁ ସଂଖ୍ୟା ୮୫୦ମଧ୍ୟରେ ରହିଥିବାବେେଳ ୨୦୦୮ରେ ଏହା ୧୦୦୦ ଅତିକ୍ରମ କରିଛି	-1
ଏପରିକି ଏଭଳି ଧକ୍କା ଜାଣିଶୁଣି କରାଯାଇନଥିବା ମଧ୍ୟ ହୋମଲାଣ୍ଡ ସିକୁ୍ୟରିଟି କହୁଥିବାବେେଳ ଜାଣିଶୁଣି ଏହା କରାଯାଇଥିବା ଲ ଏନଫୋର୍ସମେଣ୍ଟ ବିଭାଗ ପକ୍ଷରୁ ଅଭିଯୋଗ କରାଯାଇଛି	-1
ଏହି ଘଟଣା ପରେ ମାଓବାଦୀ ଭୟରେ କିଛି ସମୟ ଗାଡ଼ି ମୋଟର ବନ୍ଦ ରହିବା ପରେ ପୁଣି ଚଳାଚଳ ଅାରମ୍ଭ କରିଛି	-1
ପୂର୍ବରୁ ଶ୍ରୀ ଦାସ ବିପୁଳ ପରିମାଣର ଅାୟବର୍ହିଭୁତ ସମ୍ପତ୍ତି ଠୁଳ କରିଥିବା ସମ୍ପର୍କରେ ଭିଜିଲାନ୍ସ ନିକଟରେ ଅଭିଯୋଗ ହୋଇଥିଲା	-1
ଗତଥର ଭାରତରେ ଚମ୍ପିଅାନ୍ସ ଲିଗ୍‍ ଅନୁଷ୍ଠିତ ହୋଇଥିବାବେେଳ ଏଥିରେ ୧୨ଟି ଦଳ ଭାଗ ନେଇଥିଲେ	0
ଡେକାନ୍‍ ଚାର୍ଜର୍ସର ସହଜ ବିଜୟ	1
ଏହି କାରବାରରେ ଅାମେରିକା ଓ ଭାରତର ଗ୍ୟାଙ୍ଗ କାମ କରୁଥିବା ସିବିଅାଇ ଜାଣିପାରିଛି	0
ବଡଗଡ କେନାଲ କୂଳରେ ଏବେ ଗଢ଼ି ଉଠିଥିବା ନୂତନ ବସତିରେ ବସବାସ କରୁଥିବା ଲୋକେ ଅତ୍ୟନ୍ତ ଅସୁବିଧାରେ ରହିଛନ୍ତି	-1
ଦଲାଇ ଲାମା ତିବ୍ଦତୀୟ ମୁକ୍ତି ସଂଗ୍ରାମ ନାମରେ ଚୀନ୍‍କୁ ବିଭାଜନ କରିବାକୁ ଉଦ୍ୟମ କରୁଛନ୍ତି ବୋଲି ବେଜିଂ ଓବାମାଙ୍କଠାରେ ଅଭିଯୋଗ କରିଅାସିଛି	0
ମ୍ୟାକ୍ସୱେଲଙ୍କ ୧୭ ବଲ ୨୩ ରନ ୩ ଛକା ପ୍ରସ୍ଥାନ ପରେ ତାରେ ଓ ଦିନେଶ କାତ୍ର୍ତିକ ଦ୍ୱିତୀୟ ୱିକେଟ ପାଇଁ ୮୩ ଓଭରରେ ୭୬ ରନ ସଂଗ୍ରହ କରିଥିଲେ	1
ଲୋକେ ଜାତୀୟ ରାଜପଥ ଖୋଳିଦେେଲ ୪ ଘଣ୍ଟା ଧରି ରାସ୍ତା ଅବରୋଧବାରିପଦାନିପ୍ରଯଶିପୁର ତା୨୧ା୨ ଯଶିପୁର ଥାନା ଅଧୀନ ୬ନମ୍ବର ଜାତୀୟ ରାଜପଥର ଚାଇଁନେବଦାଠାରେ ଅାଜି ସକାଳେ ଏକ ଦ୍ରୁତଗାମୀ ଗାଡ଼ି ଧକ୍କାରେ ଜଣେ ନାବାଳିକାର ମୃତୁ୍ୟକୁ କେନ୍ଦ୍ରକରି ପ୍ରବଳ ଉତେ୍ତଜନା ପ୍ରକାଶ ପାଇଥିଲା	-1
ତେେବ ଫୱାଦ୍‍ ଅାଲମ୍‍ ଓ ରଜାକ୍‍ ବିସେ୍ଫାରକ ବ୍ୟାଟିଂକରି ୪ ଓଭରରୁ ୪୮ ରନ୍‍ ଯୋଗକରିବା ପରେ ପାକିସ୍ତାନ ବିଜୟପଥକୁ ଫେରିଥିଲା	1
ଫଳରେ ୩ ମ୍ୟାଚ୍‍ର ସିରିଜ୍‍କୁ ଜିମ୍ବାୱେ ୨୧ରେ ଜିତିବା ସହ ବହୁଦିନ ପରେ ଏକ ସିରିଜ୍‍ ଜିତିଛି	1
ଶେଷଦୀପ ପାତ୍ର ୩୩ ଓ ହଳଧର ଦାସ ଅପରାଜିତ ୨୦ ରନ୍‍ କରିଥିଲେ	1
ଭିଜିଲାନ୍ସ ଡିଏସ୍‍ପି ଶ୍ରୀଧର ସାମନ୍ତରାଏଙ୍କ ନେତୃତ୍ୱରେ ଇନିସ୍ପକେ୍ଟର ଦେବବ୍ରତ ଚକ୍ର ଏବଂ ସନେ୍ତାଷ ସାମନ୍ତରାଏ ଚଢଉରେ ଅଂଶଗ୍ରହଣ କରିଥିଲେ	0
ଏଠାରେ କୌଣସି ପ୍ରକାର ଭିତ୍ତିଭୂମି ନଥିବାବେେଳ କେନ୍ଦ୍ରୀୟ ସୁରକ୍ଷା ବଳଙ୍କ ଦୀର୍ଘଦିନର ଦାବିକୁ ରାଜ୍ୟ ପୁଲିସ ଗ୍ରହଣ ନକରି ପାଲଟା ଜୁଲମ୍‍ କରିବା ଭଳି ଗୁରୁତର ଅଭିଯୋଗ ଉଠାଇଛନ୍ତି ଇଏଫଅାର ସ୍ୱତନ୍ତ୍ର ଅାଇଜି ଚକ୍ରବତ୍ର୍ତୀ	-1
ଦଲାଇ ଲାମାଙ୍କୁ ଭେଟିଲେ ଓବାମା ଚୀନ୍‍ର ପ୍ରତିକ୍ରିୟା ତୀବ୍ର	0
ଏ ସମ୍ପର୍କରେ ସେ ମଧ୍ୟ ମହିଳା କମିଶନଙ୍କୁ ଜଣାଇଛନ୍ତି	0
ଭୁବନେଶ୍ୱର ପୁସ୍ତକମେଳାରେ ଭିଡ଼	0
ଦ ଜୋଶେଫ ରାୱଣ୍ଟି୍ର ଚାରିବେଟୁଲ ଟ୍ରଷ୍ଟ ଜେଅାରସିଟି ବେଦାନ୍ତରେ ଖଟାଇଥିବା ୧୯ ନିୟୁତ ପାଉଣ୍ଡ ପ୍ରତ୍ୟାହାର କରିଥିବାବେେଳ ଅନ୍ୟ ଦୁଇଟି ସଂସ୍ଥା ମାଲବୋରୋ ଏଥିକାଲ ଫଣ୍ଡ ଓ ମିଲଫିଲ୍ଡ ହାଉସ ଫାଉଣେ୍ଡସନ୍‍ ଅବଶିଷ୍ଟ ୦୩ ନିୟୁତ ପାଉଣ୍ଡ ଅଂଶଧନ ପ୍ରତ୍ୟାହାର କରିନେଇଛନ୍ତି	0
ଗୁରୁତର ଅବସ୍ଥାରେ ସେ ଚିକ୍ରାର କରିଥିଲେ ମଧ୍ୟ ତାଙ୍କ ନିକଟକୁ କେହି ପଥଚାରୀ ଅାସିବାକୁ ସାହସ କରିନଥିଲେ	-1
ଶବ ବ୍ୟବଚେ୍ଛଦରେ ସଠିକ ରିପୋର୍ଟ ମଧ୍ୟ ଅଦ୍ୟାବଧି ମିଳିନାହିଁ	0
ନୂଅାଦିଲ୍ଲୀ ତା୨୨ା୨ ଏଜେନ୍ସିଥାଇଲାଣ୍ଡରେ ଅନୁଷ୍ଠିତ ଉବର କପ୍‍ଏସିଅା ଜୋନ୍‍ର ଉଦ୍‍ଘାଟନୀ ମ୍ୟାଚ୍‍ରେ ହଂକଂକୁ ଭାରତ ପରାଜିତ କରିଛି	1
ଲଜ୍ୟା ଓ ଅାତ୍ମଗ୍ଲାନିରେ ସଢିଯାଇଥିବାରୁ ସେ ମୁହଁରେ କଳାକନା ଗୁଡାଇ ଏଠାରେ ଶନିବାର ସାମ୍ବାଦିକ ସମ୍ମିଳନୀ ଜରିଅାରେ ଉପରୋକ୍ତ ଅଭିଯୋଗ କରିଛନ୍ତି	-1
୧୬୯ ରନର ବିଜୟଲକ୍ଷ୍ୟକୁ ପିଛା କରିବାକୁ ଯାଇ ବାଂଲାଦେଶ ୨୦ ଓଭରରେ ୮ ୱିକେଟ ବିନିମୟରେ ୧୬୨ ରନ କରିଥିଲା	0
ଏହି ମାମଲାରେ ରାଜ୍ୟ ସରକାରଙ୍କ ଗଣଶିକ୍ଷା ବିଭାଗ ପକ୍ଷରୁ ଜବାବ ଦାଖଲ କରାଯାଇ ଫି ବୃଦ୍ଧି ପାଇଁ ସରକାର ସେଭଳି କୌଣସି ନୀତି ଧାର୍ଯ୍ୟ କରିନାହାନ୍ତି ବୋଲି ଦର୍ଶାଯାଇଛି	0
ଅାଜିର ୈବଠକରେ ୪ଜଣ କର୍ପୋରେଟର ଅଶୋକ ସିଂ ପ୍ରତାପ ଜେନା ଏସସାମଲ ଓ କେସାମଲ ଅାଲୋଚନାରେ ଭାଗ ନେଇ ବସ ଭଡ଼ା ଧାର୍ଯ୍ୟ ଓ ଅନ୍ୟ କେେତକ ପ୍ରସଙ୍ଗରେ ପ୍ରସ୍ତାବ ଦେଇଥିଲେ	0
ଭାରତୀୟ ଦଳ ଅାଗାମୀ ଟୁଣ୍ର୍ଣାମେଣ୍ଟରେ ଉତ୍ତମ ପ୍ରଦର୍ଶନ କରିବ ବୋଲି ସଚିନ ଅାଶାବ୍ୟକ୍ତ କରିଛନ୍ତି	1
ଲୁ୍ୟକ୍‍ ରାଇଟ୍‍ ୮ ବଲ୍‍ରୁ ୧୩ ଓ ପଲ୍‍ କଲିଂଉଡ୍‍ ୪ ବଲ୍‍ରେ ୧୧ ରନ୍‍ କରିଥିଲେ	0
ବର୍ଜ୍ୟବସ୍ତୁ ପରିଚାଳନାରେ ସୁଧାର ଅଣାଯାଇ ପାରନଥିବାରୁ ଅାଡଭୋକେଟ ପ୍ରଭାତରଞ୍ଜନ ଦାସଙ୍କ ପକ୍ଷରୁ ବର୍ଜ୍ୟବସ୍ତୁ ପରିଚାଳନାରେ କିପରି ଅବହେଳା ପ୍ରଦର୍ଶନ କରାଯାଉଛି ସେ ସଂକ୍ରାନ୍ତରେ ଏକାଧିକ ପ୍ରମାଣ ଯୋଗାଇ ଦିଅାଯାଇଥିଲା	-1
ବଳି ଦିଅାଯାଇଥିବା ଶିଶୁଟିର ଘର ଏହିଥାନା ଅନ୍ତର୍ଗତ ପୁବଳ ଗ୍ରାମରେ	0
ଚେେତଶ୍ୱର ପୂଜାରା ୧୩ ବୀରେନ୍ଦ୍ର ସେହ୍ୱାଗ ୧୯ ଓ ଅକ୍ଷର ପଟେଲ ୨ ରନ କରି ଅାଉଟ ହୋଇଥିଲେ	0
ହକି ଇଣ୍ଡିଅା ସମ୍ପାଦକ ନରିନ୍ଦର ବାତ୍ରା ଏହା ସ୍ୱୀକାର କରି କହିଛନ୍ତି ନେଗି ତାଙ୍କ ବାୟୋଡାଟା ପଠାଇଛନ୍ତି ଯାହାକୁ ସାଇର ପ୍ୟାନେଲ ନିକଟକୁ ପଠାଯିବ	0
କଟକ ଭିଜିଲାନ୍ସ ଡିଭିଜନ ପକ୍ଷରୁ ଶ୍ରୀ ଦାସଙ୍କ କଳିଙ୍ଗନଗର ବାସଗୃହ ଭୁବନେଶ୍ୱର ଭିଏସଏସ ନଗରସ୍ଥିତ ଶ୍ୱଶୁରଘର ସମେତ କଳିଙ୍ଗନଗର କାର୍ଯ୍ୟାଳୟ ଉପରେ ଶନିବାର ଏକ ସଙେ୍ଗ ଚଢ଼ଉ କରାଯାଇଥିଲା	-1
ମୁଁ ଭାବୁଛି ପ୍ରଥମ ଇନିଂସରେ ଅଫ୍‍ଷ୍ଟମ୍ପ୍‍ ବାହାରେ ଏକ ଢିଲା ସଟ୍‍ ଖେଳିଥିଲେ	0
୨୩୩ ରନର ବିଜୟଲକ୍ଷ୍ୟକୁ ପିଛା କରିବାକୁ ଯାଇ ପାକିସ୍ତାନ ୪୭୫ ଓଭରରେ ୧୯୫ ରନରେ ଅଲଅାଉଟ ହୋଇଥିଲା	0
ପୁଲିସ ଶିଶୁର ଶବକୁ ଜବତ କରି ବ୍ୟବଚେ୍ଛଦ ପାଇଁ ଦାନଗଦି ଗୋଷ୍ଠୀ ସ୍ୱାସ୍ଥ୍ୟ କେନ୍ଦକୁ ପଠାଇ ତଦନ୍ତ ଜାରି ରଖିଛି	0
ଏହାସହ ଘରୋଇ ବାତାବରଣ ପିଚ୍‍ ଓ ସମର୍ଥକଙ୍କ ସହ ଖେଳିବାର ଥିବାରୁ ଶ୍ରୀଲଙ୍କା ଦଳ ସାମାନ୍ୟ ଅାଗରେ ରହିଛି	0
୧୦ ହଜାର କୋଟି ଟଙ୍କା ବ୍ୟୟରେ ନୂତନ ବନ୍ଦର ନିର୍ମାଣ	0
ଅଖତର ମଧ୍ୟ ଅମୀର ଏହି କମିଟିରେ କାର୍ଯ୍ୟ କରିବା ପାଇଁ ଚାହାନ୍ତି ବୋଲି ଉଲେ୍ଲଖକରି ଏକ ଚିଠି ସିବଲଙ୍କୁ ଦେଇଥିଲେ	1
ତେେବ ଅାଇପିଏଲ୍‍ ମ୍ୟାଚ୍‍ ଅାୟୋଜନରେ ଓସିଏର କୌଣସି ଭୂମିକା ନାହିଁ	0
ଟସ୍‍ରେ ହାରି ପ୍ରଥମେ ବ୍ୟାଟିଂ ନିର୍ଦେଶ ପାଇଥିବା ଭୁବନେଶ୍ୱର ଏ ୪୪୨ ଓଭରରେ ୧୬୫ ରନରେ ଅଲଅାଉଟ ହୋଇଥିଲା	0
ପରେ ପେସ୍‍ ବୋଲର ର୍ୟାନ୍‍ ହାରିସ୍‍ ୬ଷ୍ଠ ଓଭରରେ ଜୋ ରୁଟ୍‍ ୬ ଓ କେଭିନ୍‍ ପିଟରସନ୍‍ ୨ଙ୍କୁ ଅାଉଟ କରିଥିଲେ	0
ସେ ଝାରସୁଗୁଡା ଜିଲା ବେଲପାହାଡ ଏନଏଚ ଜେଇ ଭାବରେ କାର୍ଯ୍ୟରତ	0
ତେେବ ଏହାର ମାନ ନୁହେଁ ଯେ ମୋର ସ୍ୱାଭାବିକ ବ୍ୟାଟିଂ କରିବି ନାହିଁ	0
ସେ କହିଛନ୍ତି ସେହି ଗୌତମ ଗମ୍ଭୀର ଏବେ ବି ଅାଇସିସି ମାନ୍ୟତାରେ ୧ ନମ୍ବର ବ୍ୟାଟ୍‍ସମ୍ୟାନ୍‍	0
ଏହି ଅାଲୋଚନା କାଳରେ ଅାଫଗାନିସ୍ତାନରେ ତାଲିବାନ ଓ ସୀମାନ୍ତରେ ଅଲକାଏଦା ଅାତଙ୍କବାଦୀଙ୍କ ମୁକାବିଲା ସଂକ୍ରାନ୍ତ ରଣକୌଶଳ ସଂପର୍କରେ କଥାବାତ୍ର୍ତା ହୋଇଥିଲା	0
ସେହ୍ୱାଗ ଜିଣିଲେ ଶେ୍ରଷ୍ଠ ଟେଷ୍ଟ ବ୍ୟାଟିଂ ପ୍ରଦର୍ଶନ ପୁରସ୍କାର	1
ସଂପୃକ୍ତ ମନ୍ତ୍ରୀ ଗୃହରେ ଅନୁପସ୍ଥିତ ଥିଲେ ମଧ୍ୟ ତାଙ୍କୁ ପଚରାଯାଇଥିବା ପ୍ରଶ୍ନର ମୌଖିକ କିମ୍ବା ଲିଖିତ ଉତ୍ତରକୁ ସେ ବାଚସ୍ପତିଙ୍କ ନିକଟରେ ଦାଖଲ କରିବାକୁ ବାଧ୍ୟ ବୋଲି ଜଣାପଡିଛି	0
ତେଣୁ ତାଙ୍କ ବକେୟା ଅର୍ଥ ପାଇବା ପାଇଁ ଧୋନି ସୁଜାତା ବାୟୋଟେକ୍‍ ବିରୋଧରେ ମାମଲା ରୁଜ୍ଜୁ କରିଛନ୍ତି ବୋଲି ସେନ୍‍ କହିଛନ୍ତି	-1
ୱିଲିୟମ୍‍ସ ୪୬ ବଲ୍‍ରୁ ୫୫ ଓ ସିବାନ୍ଦା ୧୩୫ ବଲ୍‍ରୁ ୧୦୩ ରନ୍‍ରେ ଅପରାଜିତ ରହି ମ୍ୟାନ୍‍ ଅଫ୍‍ ଦି ମ୍ୟାଚ୍‍ ଓ ସିରିଜ୍‍ ହୋଇଥିଲେ	1
ଗାଡ଼ି ଧକ୍କାରେ ନାବାଳିକାର ମୃତୁ୍ୟ	-1
ନେଗି ମହିଳା ହକି ଦଳର କୋଚ୍‍ ହେବାକୁ ଅାଗ୍ରହୀ	1
ଜନସନଙ୍କ ବଲରେ ସନ ମାର୍ଶ ପୁଣି ଥରେ ସଟ୍‍ କଭର ଅଞ୍ଚଳରେ ବିଜୟଙ୍କ କ୍ୟାଚକୁ ହାତଛଡା କରିଥିଲେ	0
ସେହ୍ୱାଗ ଦଳ ପକ୍ଷରୁ ସର୍ବାଧିକ ୭୪ ୩୮ ବଲ ରନ କରିବା ଫଳରେ ଡେୟାରଡେଭିଲ୍‍ସ ନିଦ୍ର୍ଧାରିତ ୨୦ ଓଭରରେ ୬ ୱିକେଟ ହରାଇ ୧୮୫ ରନ ସେ୍କାର କରିଥିଲା	1
ରବିବାର ସେହ୍ୱାଗଙ୍କ ପିଠି ଯନ୍ତ୍ରଣା ସ୍ଥାନର ଏକ୍ସରେ କରାଯାଇଛି	0
ଏବେ ପୌର କର୍ମଚାରୀଙ୍କ ଧର୍ମଘଟଯୋଗୁ ସାରା ସହର ଅଳିଅା ଅାବର୍ଜନା ଓ ନାଳପାଣିରେ ଉବୁଟୁବୁ ହେଉଥିବା ବେେଳ ସହରର ମୁଖ୍ୟରାସ୍ତା ବଡଦାଣ୍ଡକୁ ଦେଖିଲେ ଧର୍ମଘଟ ଚାଲିଛି ବୋଲି କେହି ଅନୁଭବ କରିବେନାହିଁ	-1
ଗୋଅାକୁ ହରାଇଲା ଚେନ୍ନଇୟିନ୍‍	1
ନିକଟରେ ଇଂଲଣ୍ଡର ସରେ ପକ୍ଷରୁ କାଉଣ୍ଟି ଖେଳୁଥିବା ପଣ୍ଟିଂ ଅପରାଜିତ ୧୨୦ ରନ କରିବା ସହ ପ୍ରଥମ ଶେ୍ରଣୀ ଫର୍ମାଟରେ ମୋଟ ୮୧ଟି ଶତକ ଅର୍ଜନ କରିଛନ୍ତି	1
ରାହାଣେ ମଧ୍ୟ ଚମକ୍ରାର ସଟ୍‍ ଖେଳି ନିଜର ୬ଷ୍ଠ ଟେଷ୍ଟ ଅଦ୍ର୍ଧଶତକ ହାସଲ କରିଥିଲେ	1
ସେେତବେଳକୁ ଇଂଲଣ୍ଡର ସେ୍କାର ଥିଲା ୩୨୮	0
ଔପଚାରିକତା ରହିଥିବା ୫ମ ମ୍ୟାଚ୍‍ରେ ଅପଣ୍ର୍ଣା ବାଲାନ ଓ ଶ୍ରୁତି କୁରିଅାନ ଯୋଡିଙ୍କୁ ହଂକଂର ଚାଉ ହୋଇ ୱାହ ଓ ଚାନ କା ଯୋଡି ୨୧୯ ୨୧୧୩ ସେଟ୍‍ରେ ପରାଜିତ କରିଥିଲେ	1
କେନ୍ଦୁଝରତା ୨୦ା୨ନିପ୍ରକେନ୍ଦୁଝରପୁରୀ ଇଣ୍ଟରସିଟି ଏକ୍ସପେ୍ରସରେ ବୋମା ଅାତଙ୍କ ସୃଷ୍ଟି ହୋଇଥିବାବେେଳ ଏହାକୁ ନେଇ ଯାତ୍ରୀଙ୍କ ମଧ୍ୟରେ କୋକୁଅା ଭୟ ସୃଷ୍ଟି ହୋଇଛି	-1
ତେେବ ଭାରତକୁ ଏହି ମାନ୍ୟତା ବଜାୟ ରଖିବାକୁ ହେେଲ ଏସିଅା କପ୍‍ରେ ଶ୍ରୀଲଙ୍କା ବିରୋଧରେ ଉଭୟ ମ୍ୟାଚ୍‍ ଜିତିବାକୁ ପଡ଼ିବ	0
ତେେବ ଉଲ୍ଲାସ ମହାଭୋଇଙ୍କ ୨ଟି ନଡାଗଦା ପୋଡିଯାଇଛି	-1
୨୦୦୬ରୁ ୨୦୦୯ ମଧ୍ୟରେ ଏହାକୁ ମିଶାଇ ମୋଟ ୫ଟି ଅନୁଧ୍ୟାନ ରିପୋର୍ଟ ବିଭିନ୍ନ ସମୟରେ କୋର୍ଟରେ ଉପସ୍ଥାପନ କରାଯାଇଛି	0
ଏହା ଏକ ଲ୍ୟାଣ୍ଡମାଇନ ବିସେ୍ଫାରଣ ବୋଲି ଅନୁମାନ କରାଯାଉଛି	-1
ତେଣୁ ସେହି ଅସୁବିଧାକୁ ଦୂର କରିବା ପାଇଁ ରାଜ୍ୟ ସ୍ୱାସ୍ଥ୍ୟ ବିଭାଗ ଏହି ଚିକିତ୍ସାକେନ୍ଦ୍ରରେ ଅଧିକ ୭୦ଟି ଶଯ୍ୟା ବୃଦ୍ଧି କରିବା ପାଇ ନିଷ୍ପତ୍ତି ନେଇଛି	1
ରୁଷିଅାର ଟେନିସ ସୁନ୍ଦରୀ ମାରିଅା ସାରାପୋଭାଙ୍କ ଅାୟ ୧୯୯ ନିୟୁତ ଡଲାର ବୋଲି ଜଣାପଡ଼ିଛି	0
